hotel_name,url,locality,reviews,tripadvisor_rating,price_per_night,booking_provider,no_of_deals,hotel_features
"Club Quarters Hotel, Lincoln's Inn Fields",http://www.tripadvisor.com/Hotel_Review-g186338-d2431837-Reviews-Club_Quarters_Hotel_Lincoln_s_Inn_Fields-London_England.html,"London, England, United Kingdom",2136 ,4.5,$114,Agoda.com,13,"Free Wifi,Restaurant"
Park Plaza London Park Royal,http://www.tripadvisor.com/Hotel_Review-g186338-d11717496-Reviews-Park_Plaza_London_Park_Royal-London_England.html,"London, England, United Kingdom",807 ,4.0,$96,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
Holiday Inn Express London Stratford,http://www.tripadvisor.com/Hotel_Review-g186338-d275570-Reviews-Holiday_Inn_Express_London_Stratford-London_England.html,"London, England, United Kingdom",1046 ,4.0,$86,Booking.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Point A Hotel London Shoreditch,http://www.tripadvisor.com/Hotel_Review-g186338-d12103640-Reviews-Point_A_Hotel_London_Shoreditch-London_England.html,"London, England, United Kingdom",1300 ,4.5,$104,Booking.com,13,Free Wifi
The Megaro Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d1026084-Reviews-The_Megaro_Hotel-London_England.html,"London, England, United Kingdom",2936 ,4.5,$154,Booking.com,13,"Free Wifi,Restaurant"
The Marylebone,http://www.tripadvisor.com/Hotel_Review-g186338-d193617-Reviews-The_Marylebone-London_England.html,"London, England, United Kingdom",4321 ,4.5,$292,Marylebone Hotel,17,"Free Wifi,Pool,Visit hotel website"
Hotel Indigo London Kensington,http://www.tripadvisor.com/Hotel_Review-g186338-d192143-Reviews-Hotel_Indigo_London_Kensington-London_England.html,"London, England, United Kingdom",2220 ,4.5,$141,Expedia.com,13,"Free Wifi,Restaurant,Visit hotel website"
Hampton by Hilton London Waterloo,http://www.tripadvisor.com/Hotel_Review-g186338-d5961318-Reviews-Hampton_by_Hilton_London_Waterloo-London_England.html,"London, England, United Kingdom",3553 ,4.5,$128,Hampton,17,"Free Wifi,Breakfast included,Visit hotel website"
Holiday Inn London Bloomsbury,http://www.tripadvisor.com/Hotel_Review-g186338-d193648-Reviews-Holiday_Inn_London_Bloomsbury-London_England.html,"London, England, United Kingdom",3435 ,4.0,$136,Expedia.com,12,"Free Wifi,Restaurant,Visit hotel website"
Novotel London Tower Bridge,http://www.tripadvisor.com/Hotel_Review-g186338-d199157-Reviews-Novotel_London_Tower_Bridge-London_England.html,"London, England, United Kingdom",3374 ,4.0,$178,Booking.com,15,"Free Wifi,Restaurant,Visit hotel website"
The Rembrandt,http://www.tripadvisor.com/Hotel_Review-g186338-d193667-Reviews-The_Rembrandt-London_England.html,"London, England, United Kingdom",3208 ,4.0,$172,Expedia.com,15,"Free Wifi,Breakfast included"
Flemings Mayfair,http://www.tripadvisor.com/Hotel_Review-g186338-d255225-Reviews-Flemings_Mayfair-London_England.html,"London, England, United Kingdom",2399 ,4.5,$309,Booking.com,16,"Free Wifi,Restaurant"
Radisson Blu Edwardian Vanderbilt,http://www.tripadvisor.com/Hotel_Review-g186338-d192118-Reviews-Radisson_Blu_Edwardian_Vanderbilt-London_England.html,"London, England, United Kingdom",4589 ,4.0,$142,Booking.com,19,"Free Wifi,Restaurant"
Conrad London St. James,http://www.tripadvisor.com/Hotel_Review-g186338-d2309633-Reviews-Conrad_London_St_James-London_England.html,"London, England, United Kingdom",4257 ,4.5,$242,Conrad,19,"Free Wifi,Restaurant,Visit hotel website"
Apex Temple Court Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d2539103-Reviews-Apex_Temple_Court_Hotel-London_England.html,"London, England, United Kingdom",4384 ,4.5,$154,Booking.com,16,"Free Wifi,Restaurant"
Crowne Plaza London Albert Embankment,http://www.tripadvisor.com/Hotel_Review-g186338-d12924995-Reviews-Crowne_Plaza_London_Albert_Embankment-London_England.html,"London, England, United Kingdom",72 ,4.5,$146,CrownePlaza.com,12,"Free Wifi,Restaurant,Visit hotel website"
The East London Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d14912172-Reviews-The_East_London_Hotel-London_England.html,"London, England, United Kingdom",244 ,4.5,$47,Expedia.com,10,"Free Wifi,Restaurant"
The Bailey's Hotel London,http://www.tripadvisor.com/Hotel_Review-g186338-d193070-Reviews-The_Bailey_s_Hotel_London-London_England.html,"London, England, United Kingdom",1294 ,4.5,$175,Expedia.com,16,"Free Wifi,Restaurant"
Hampton by Hilton London Docklands,http://www.tripadvisor.com/Hotel_Review-g186338-d12031854-Reviews-Hampton_by_Hilton_London_Docklands-London_England.html,"London, England, United Kingdom",490 ,4.5,$80,Hampton,11,"Free Wifi,Breakfast included,Visit hotel website"
Travelodge London Raynes Park,http://www.tripadvisor.com/Hotel_Review-g186338-d7612712-Reviews-Travelodge_London_Raynes_Park-London_England.html,"London, England, United Kingdom",301 ,4.0,$42,Agoda.com,6,"Free parking,Restaurant"
Montana Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d254585-Reviews-Montana_Hotel-London_England.html,"London, England, United Kingdom",1003 ,4.0,$106,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
The Cleveland Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d657636-Reviews-The_Cleveland_Hotel-London_England.html,"London, England, United Kingdom",698 ,4.0,$155,Booking.com,14,Free Wifi
The Park City Grand Plaza Kensington Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d192090-Reviews-The_Park_City_Grand_Plaza_Kensington_Hotel-London_England.html,"London, England, United Kingdom",1594 ,4.5,$146,Booking.com,16,"Free Wifi,Restaurant"
Ibis London City - Shoreditch Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d555057-Reviews-Ibis_London_City_Shoreditch_Hotel-London_England.html,"London, England, United Kingdom",4560 ,4.0,$96,Booking.com,14,"Free Wifi,Restaurant"
Ridgemount Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d187680-Reviews-Ridgemount_Hotel-London_England.html,"London, England, United Kingdom",1435 ,4.5,$125,Booking.com,11,"Free Wifi,Visit hotel website"
The Cavendish London,http://www.tripadvisor.com/Hotel_Review-g186338-d192116-Reviews-The_Cavendish_London-London_England.html,"London, England, United Kingdom",4609 ,4.5,$176,Expedia.com,12,"Free Wifi,Restaurant,Visit hotel website"
The Arch London,http://www.tripadvisor.com/Hotel_Review-g186338-d1626349-Reviews-The_Arch_London-London_England.html,"London, England, United Kingdom",2144 ,5.0,$287,TheArch,16,"Free Wifi,Restaurant,Visit hotel website"
YHA London St Pancras,http://www.tripadvisor.com/Hotel_Review-g186338-d209177-Reviews-YHA_London_St_Pancras-London_England.html,"London, England, United Kingdom",934 ,4.0,$60,Hostelworld.com,11,"Bar/Lounge,Free Internet"
"Thistle Holborn, The Kingsley",http://www.tripadvisor.com/Hotel_Review-g186338-d187567-Reviews-Thistle_Holborn_The_Kingsley-London_England.html,"London, England, United Kingdom",2730 ,4.5,$151,Booking.com,17,"Free Wifi,Restaurant,Visit hotel website"
Travelodge London Brent Cross hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d12967159-Reviews-Travelodge_London_Brent_Cross_hotel-London_England.html,"London, England, United Kingdom",190 ,4.0,$48,Travelodge,0,"Free parking,Restaurant"
Novotel London Greenwich,http://www.tripadvisor.com/Hotel_Review-g186338-d529404-Reviews-Novotel_London_Greenwich-London_England.html,"London, England, United Kingdom",2188 ,4.0,$191,Booking.com,15,"Free Wifi,Restaurant,Visit hotel website"
"Thistle Trafalgar Square, The Royal Trafalgar",http://www.tripadvisor.com/Hotel_Review-g186338-d193111-Reviews-Thistle_Trafalgar_Square_The_Royal_Trafalgar-London_England.html,"London, England, United Kingdom",1951 ,4.5,$194,Booking.com,18,"Free Wifi,Restaurant,Visit hotel website"
Adria Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d242989-Reviews-Adria_Hotel-London_England.html,"London, England, United Kingdom",792 ,4.0,$81,Agoda.com,13,Free Wifi
Montcalm Royal London House - City of London,http://www.tripadvisor.com/Hotel_Review-g186338-d10810215-Reviews-Montcalm_Royal_London_House_City_of_London-London_England.html,"London, England, United Kingdom",1528 ,4.5,$184,Booking.com,9,"Free Wifi,Pool,Visit hotel website"
Doubletree by Hilton – London Islington,http://www.tripadvisor.com/Hotel_Review-g186338-d192030-Reviews-Doubletree_by_Hilton_London_Islington-London_England.html,"London, England, United Kingdom",2526 ,4.5,$109,Doubletree,17,"Free Wifi,Restaurant,Visit hotel website"
The Westbourne Hyde Park,http://www.tripadvisor.com/Hotel_Review-g186338-d10723260-Reviews-The_Westbourne_Hyde_Park-London_England.html,"London, England, United Kingdom",709 ,4.5,$130,Agoda.com,14,"Free Wifi,Bar/Lounge"
The Savoy,http://www.tripadvisor.com/Hotel_Review-g186338-d187686-Reviews-The_Savoy-London_England.html,"London, England, United Kingdom",5774 ,4.5,$747,Booking.com,19,"Free Wifi,Pool,Visit hotel website"
"Shangri-La Hotel, At The Shard, London",http://www.tripadvisor.com/Hotel_Review-g186338-d6484754-Reviews-Shangri_La_Hotel_At_The_Shard_London-London_England.html,"London, England, United Kingdom",2942 ,4.5,$600,Shangri-La.com,17,"Free Wifi,Pool,Visit hotel website"
Club Quarters Hotel Gracechurch,http://www.tripadvisor.com/Hotel_Review-g186338-d193096-Reviews-Club_Quarters_Hotel_Gracechurch-London_England.html,"London, England, United Kingdom",1890 ,4.0,$102,Booking.com,12,"Free Wifi,Restaurant"
Sloane Square Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d195285-Reviews-Sloane_Square_Hotel-London_England.html,"London, England, United Kingdom",1428 ,4.5,$213,Expedia.com,15,"Free Wifi,Restaurant"
London Bridge Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d192044-Reviews-London_Bridge_Hotel-London_England.html,"London, England, United Kingdom",3004 ,4.5,$189,Otel.com,12,"Free Wifi,Restaurant"
Holiday Inn London - Stratford City,http://www.tripadvisor.com/Hotel_Review-g186338-d3136780-Reviews-Holiday_Inn_London_Stratford_City-London_England.html,"London, England, United Kingdom",1738 ,4.5,$119,HolidayInn.com,13,"Free Wifi,Restaurant,Visit hotel website"
Sunborn London,http://www.tripadvisor.com/Hotel_Review-g186338-d6603498-Reviews-Sunborn_London-London_England.html,"London, England, United Kingdom",3497 ,4.5,$100,Expedia.com,15,"Free Wifi,Restaurant"
Ace Hotel London Shoreditch,http://www.tripadvisor.com/Hotel_Review-g186338-d309532-Reviews-Ace_Hotel_London_Shoreditch-London_England.html,"London, England, United Kingdom",1752 ,4.0,$156,Booking.com,15,"Free Wifi,Restaurant,Visit hotel website"
The Beverley Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d9984821-Reviews-The_Beverley_Hotel-London_England.html,"London, England, United Kingdom",189 ,4.5,$124,Booking.com,9,"Free Wifi,Breakfast included"
The Montcalm London Marble Arch,http://www.tripadvisor.com/Hotel_Review-g186338-d192069-Reviews-The_Montcalm_London_Marble_Arch-London_England.html,"London, England, United Kingdom",2768 ,5.0,$232,Booking.com,15,"Free Wifi,Pool,Visit hotel website"
The Premier Notting Hill,http://www.tripadvisor.com/Hotel_Review-g186338-d189731-Reviews-The_Premier_Notting_Hill-London_England.html,"London, England, United Kingdom",1902 ,4.0,$92,Expedia.com,13,Free Wifi
DoubleTree by Hilton London Greenwich,http://www.tripadvisor.com/Hotel_Review-g186338-d3507299-Reviews-DoubleTree_by_Hilton_London_Greenwich-London_England.html,"London, England, United Kingdom",2133 ,4.5,$151,Expedia.com,17,"Free Wifi,Restaurant,Visit hotel website"
M by Montcalm Shoreditch London Tech City,http://www.tripadvisor.com/Hotel_Review-g186338-d7182667-Reviews-M_by_Montcalm_Shoreditch_London_Tech_City-London_England.html,"London, England, United Kingdom",2484 ,4.5,$176,Booking.com,18,"Free Wifi,Pool,Visit hotel website"
Thistle Kensington Gardens,http://www.tripadvisor.com/Hotel_Review-g186338-d195301-Reviews-Thistle_Kensington_Gardens-London_England.html,"London, England, United Kingdom",2430 ,4.0,$112,Booking.com,17,"Free Wifi,Restaurant,Visit hotel website"
Covent Garden Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d188937-Reviews-Covent_Garden_Hotel-London_England.html,"London, England, United Kingdom",1157 ,5.0,$323,Agoda.com,9,"Free Wifi,Restaurant,Visit hotel website"
Hotel The Caesar,http://www.tripadvisor.com/Hotel_Review-g186338-d192097-Reviews-Hotel_The_Caesar-London_England.html,"London, England, United Kingdom",2480 ,4.0,$104,Booking.com,19,"Free Wifi,Restaurant,Visit hotel website"
Leman Locke,http://www.tripadvisor.com/Hotel_Review-g186338-d10763222-Reviews-Leman_Locke-London_England.html,"London, England, United Kingdom",596 ,4.5,$116,Expedia.com,11,"Free Wifi,Restaurant"
Apex City of London Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d572859-Reviews-Apex_City_of_London_Hotel-London_England.html,"London, England, United Kingdom",4748 ,4.5,$164,Booking.com,12,"Free Wifi,Restaurant"
The Lalit London,http://www.tripadvisor.com/Hotel_Review-g186338-d11744640-Reviews-The_Lalit_London-London_England.html,"London, England, United Kingdom",591 ,5.0,$201,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
Hyatt Regency London - The Churchill,http://www.tripadvisor.com/Hotel_Review-g186338-d195155-Reviews-Hyatt_Regency_London_The_Churchill-London_England.html,"London, England, United Kingdom",2883 ,4.5,$301,Booking.com,16,"Free Wifi,Restaurant,Visit hotel website"
Grange Tower Bridge Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d2048553-Reviews-Grange_Tower_Bridge_Hotel-London_England.html,"London, England, United Kingdom",4336 ,4.0,$158,Orbitz.com,16,"Free Wifi,Pool"
The Hide London,http://www.tripadvisor.com/Hotel_Review-g186338-d1886452-Reviews-The_Hide_London-London_England.html,"London, England, United Kingdom",1032 ,4.5,$113,Expedia.com,9,"Free Wifi,Free parking"
The Mandeville Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d193053-Reviews-The_Mandeville_Hotel-London_England.html,"London, England, United Kingdom",2400 ,4.0,$172,Agoda.com,11,"Free Wifi,Restaurant,Visit hotel website"
London Court Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d282813-Reviews-London_Court_Hotel-London_England.html,"London, England, United Kingdom",248 ,4.5,$92,Booking.com,14,Free Wifi
Crowne Plaza London - The City,http://www.tripadvisor.com/Hotel_Review-g186338-d293286-Reviews-Crowne_Plaza_London_The_City-London_England.html,"London, England, United Kingdom",2825 ,4.5,$156,Trip.com,16,"Free Wifi,Restaurant,Visit hotel website"
Pelican London Hotel and Residence,http://www.tripadvisor.com/Hotel_Review-g186338-d7182494-Reviews-Pelican_London_Hotel_and_Residence-London_England.html,"London, England, United Kingdom",231 ,4.0,$77,Expedia.com,11,Free Wifi
citizenM Tower of London Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d10410272-Reviews-CitizenM_Tower_of_London_Hotel-London_England.html,"London, England, United Kingdom",3077 ,4.5,$123,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
New Road Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d12971308-Reviews-New_Road_Hotel-London_England.html,"London, England, United Kingdom",307 ,4.5,$107,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
Andaz London Liverpool Street,http://www.tripadvisor.com/Hotel_Review-g186338-d798951-Reviews-Andaz_London_Liverpool_Street-London_England.html,"London, England, United Kingdom",4034 ,4.5,$215,Expedia.com,17,"Free Wifi,Restaurant,Visit hotel website"
Travelodge Snaresbrook,http://www.tripadvisor.com/Hotel_Review-g186338-d630310-Reviews-Travelodge_Snaresbrook-London_England.html,"London, England, United Kingdom",254 ,4.0,$75,Travelodge,0,Free parking
Vintry and Mercer,http://www.tripadvisor.com/Hotel_Review-g186338-d13126259-Reviews-Vintry_and_Mercer-London_England.html,"London, England, United Kingdom",66 ,4.5,$219,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
Holiday Inn Express London - Hammersmith,http://www.tripadvisor.com/Hotel_Review-g186338-d242713-Reviews-Holiday_Inn_Express_London_Hammersmith-London_England.html,"London, England, United Kingdom",1262 ,4.0,$122,Expedia.com,12,"Free Wifi,Breakfast included,Visit hotel website"
Best Western Chiswick Palace & Suites,http://www.tripadvisor.com/Hotel_Review-g186338-d210757-Reviews-Best_Western_Chiswick_Palace_Suites-London_England.html,"London, England, United Kingdom",1071 ,4.0,$97,Booking.com,13,"Free Wifi,Bar/Lounge"
Wombat's City Hostel London,http://www.tripadvisor.com/Hotel_Review-g186338-d7147409-Reviews-Wombat_s_City_Hostel_London-London_England.html,"London, England, United Kingdom",1007 ,4.5,$127,Booking.com,11,"Free Wifi,Bar/Lounge"
Lansbury Heritage Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d12259847-Reviews-Lansbury_Heritage_Hotel-London_England.html,"London, England, United Kingdom",287 ,4.5,$130,Booking.com,10,"Free Wifi,Restaurant"
Taj 51 Buckingham Gate Suites and Residences,http://www.tripadvisor.com/Hotel_Review-g186338-d559155-Reviews-Taj_51_Buckingham_Gate_Suites_and_Residences-London_England.html,"London, England, United Kingdom",1864 ,5.0,$377,Booking.com,16,"Free Wifi,Restaurant,Visit hotel website"
The Sanctuary House Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d214658-Reviews-The_Sanctuary_House_Hotel-London_England.html,"London, England, United Kingdom",1684 ,4.5,$150,Booking.com,10,"Free Wifi,Restaurant,Visit hotel website"
Holiday Inn Express London - Wandsworth,http://www.tripadvisor.com/Hotel_Review-g186338-d189368-Reviews-Holiday_Inn_Express_London_Wandsworth-London_England.html,"London, England, United Kingdom",624 ,4.0,$81,Booking.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Park International Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d192145-Reviews-Park_International_Hotel-London_England.html,"London, England, United Kingdom",2581 ,4.0,$107,Booking.com,16,"Restaurant,Bar/Lounge"
Dolphin House Serviced Apartments,http://www.tripadvisor.com/Hotel_Review-g186338-d651345-Reviews-Dolphin_House_Serviced_Apartments-London_England.html,"London, England, United Kingdom",1413 ,4.0,$137,Booking.com,16,"Free Wifi,Pool"
Cheval Three Quays,http://www.tripadvisor.com/Hotel_Review-g186338-d5600790-Reviews-Cheval_Three_Quays-London_England.html,"London, England, United Kingdom",2452 ,5.0,$295,Expedia.com,12,"Free Wifi,Fitness center"
